clothes_class,clothing_path,R_median,G_median,B_median
dress,clothing-dataset-small/dress/860ce7db-2433-4a5a-81fb-2251c79abb04.jpg,83,78,83
dress,clothing-dataset-small/dress/e4f8a796-8963-4a43-8e20-de6430d33780.jpg,146,163,146
dress,clothing-dataset-small/dress/d1dd492a-77b6-4d76-bc22-852cda12c437.jpg,85,75,85
dress,clothing-dataset-small/dress/3bdee391-66e0-4ea8-a2f2-8086a631c907.jpg,82,71,82
dress,clothing-dataset-small/dress/4313db90-b7e8-4f73-b239-f70ad8e0bf7a.jpg,141,6,141
dress,clothing-dataset-small/dress/c674b492-752b-4a36-a0c5-9092759a9c2a.jpg,196,195,196
dress,clothing-dataset-small/dress/0d3cf39f-78f1-440e-9504-f510e75aff0b.jpg,36,44,36
dress,clothing-dataset-small/dress/2110c5ff-9b43-45e2-b9a0-316dd2fb26fe.jpg,34,48,34
dress,clothing-dataset-small/dress/e3285416-2cd8-46e5-85fe-c0ab1b1ff836.jpg,37,132,37
pants,clothing-dataset-small/pants/0c224954-0e0f-4caa-82c8-cf9581e89336.jpg,40,40,40
pants,clothing-dataset-small/pants/a16e3408-8423-4f5d-a8be-fc09a64db35c.jpg,67,67,67
pants,clothing-dataset-small/pants/59633c7c-cbdb-407f-97d8-d59fdd57f120.jpg,123,128,123
pants,clothing-dataset-small/pants/bed78b94-b7d5-4e2a-befb-684dba950ec7.jpg,56,173,56
pants,clothing-dataset-small/pants/c1bc116b-d8b8-4ac4-afe7-a7b94d7e0aba.jpg,24,29,24
pants,clothing-dataset-small/pants/1d42c614-19d5-4515-8ef9-0bf551a601c0.jpg,30,46,30
pants,clothing-dataset-small/pants/3c52fa33-4159-4d48-a86c-0e7c6629f251.jpg,32,30,32
pants,clothing-dataset-small/pants/5d772eec-4af3-4f6b-9615-6b1c75b1adb2.jpg,29,29,29
pants,clothing-dataset-small/pants/0fe5eeb6-316f-4f60-b604-8a1b25e23433.jpg,59,76,59
pants,clothing-dataset-small/pants/96f5353a-dec4-40c8-a8de-45793ee98bea.jpg,18,27,18
pants,clothing-dataset-small/pants/ca90c3ef-dfdb-4319-81cc-f76eff35ae3d.jpg,60,65,60
pants,clothing-dataset-small/pants/77b2ead2-e103-45f2-a47e-96f6dfd88b41.jpg,83,71,83
pants,clothing-dataset-small/pants/c9b68fc2-019a-4a4e-9709-97f75099b1e6.jpg,58,58,58
pants,clothing-dataset-small/pants/f7ffc2ea-400f-4965-b989-0b755b9db198.jpg,103,141,103
pants,clothing-dataset-small/pants/cbce7a75-5e1d-4450-9b51-714efa55bfa0.jpg,31,28,31
pants,clothing-dataset-small/pants/201d7c0c-4e6f-47c9-bb55-44890164c6a7.jpg,127,128,127
pants,clothing-dataset-small/pants/ed05a965-9943-4c75-9310-c8c1d0d6859e.jpg,53,53,53
pants,clothing-dataset-small/pants/29ea96da-0051-47ba-adea-76ff6c5b817c.jpg,72,74,72
pants,clothing-dataset-small/pants/027c81f2-c6e1-498a-8f69-823ce631438e.jpg,78,77,78
pants,clothing-dataset-small/pants/fd2d5fd1-2572-48d1-a089-f44039543b50.jpg,65,97,65
pants,clothing-dataset-small/pants/18a573de-219f-44de-8dc9-0a64422e4f99.jpg,72,83,72
pants,clothing-dataset-small/pants/d119997f-3466-4948-9aec-7cc2bf5a9acc.jpg,110,123,110
pants,clothing-dataset-small/pants/f2d0654b-aae0-4b40-9e32-50e499c48182.jpg,155,158,155
pants,clothing-dataset-small/pants/72f1e164-bfe8-482b-9bc6-a5b37f26fc8a.jpg,66,74,66
pants,clothing-dataset-small/pants/64c5d20e-7cec-4965-8c50-315389f44b22.jpg,136,144,136
pants,clothing-dataset-small/pants/daa36873-3c1b-46a8-92a8-aa134c8e474f.jpg,30,21,30
pants,clothing-dataset-small/pants/51b5e26f-be7c-476f-a3dc-98b7dff6f3a7.jpg,48,61,48
pants,clothing-dataset-small/pants/f84e9e7a-59de-47cd-87a4-39932d70e292.jpg,141,150,141
pants,clothing-dataset-small/pants/f6da26ee-d8a0-4086-b508-0da9c5cde1cc.jpg,65,80,65
pants,clothing-dataset-small/pants/b823a55c-cfef-4edb-9e49-be38cb2b10c9.jpg,205,209,205
pants,clothing-dataset-small/pants/c905b7cc-a17a-4c75-b451-87292b51f73a.jpg,25,30,25
pants,clothing-dataset-small/pants/43976040-49b3-4e59-8b6a-8ceb4d814d4a.jpg,44,48,44
pants,clothing-dataset-small/pants/4acf605a-7f66-43ce-8616-f9e390696b89.jpg,84,80,84
pants,clothing-dataset-small/pants/d971bf4a-aa53-40b6-b90e-db4ab46bae43.jpg,50,44,50
pants,clothing-dataset-small/pants/f9bb0310-c4eb-44df-90d3-ec7f78659d46.jpg,70,35,70
pants,clothing-dataset-small/pants/f77bacce-2972-4b66-9abb-7ae7f7b44e53.jpg,125,148,125
pants,clothing-dataset-small/pants/c14a67b3-8d77-4f78-be1e-537bac39d3d3.jpg,34,120,34
pants,clothing-dataset-small/pants/cd7835bf-e5c8-4491-bb1c-23f193438632.jpg,58,57,58
pants,clothing-dataset-small/pants/6b2a4812-5f04-40ca-aba3-f66607934a7e.jpg,217,192,217
pants,clothing-dataset-small/pants/13def0b2-758f-4640-8563-15809bd8abf5.jpg,75,78,75
pants,clothing-dataset-small/pants/d12a6fde-d34a-4521-9752-b7a077510e41.jpg,77,77,77
pants,clothing-dataset-small/pants/68ff2e07-5cee-42f1-a727-2c7d0b1912bd.jpg,134,171,134
pants,clothing-dataset-small/pants/4ba6deca-32d4-414a-8ccc-42bee703520d.jpg,52,69,52
pants,clothing-dataset-small/pants/9a87b9e5-ac39-4b3a-b550-ac2d5c38b2d6.jpg,222,191,222
pants,clothing-dataset-small/pants/aab5211c-1562-4c40-bf91-558b658741d6.jpg,45,49,45
pants,clothing-dataset-small/pants/a685a9b1-c4af-4302-be13-27ef25d178b5.jpg,27,30,27
pants,clothing-dataset-small/pants/c060dad4-b50b-44b7-a0df-151dfb781ea1.jpg,50,50,50
pants,clothing-dataset-small/pants/4f240f86-4530-44ad-aae1-4e2d781ad6be.jpg,206,201,206
pants,clothing-dataset-small/pants/600e6a2d-1177-4918-9760-610f2d89dc30.jpg,127,127,127
pants,clothing-dataset-small/pants/05e280ef-53d9-497f-be09-e83c549f0a14.jpg,41,45,41
pants,clothing-dataset-small/pants/51efa1c1-991e-4f4f-bc07-76a879dca148.jpg,45,49,45
pants,clothing-dataset-small/pants/b5a38d12-747c-4e7b-8530-cb21be5742cc.jpg,181,126,181
pants,clothing-dataset-small/pants/6728b4d4-1f7d-4875-8a72-3899f61468cd.jpg,79,82,79
pants,clothing-dataset-small/pants/f63adeea-b217-4747-bb2c-8a1b4ce4cef8.jpg,136,26,136
pants,clothing-dataset-small/pants/79e3574b-361d-4c3a-b311-85c4ee1e784b.jpg,169,147,169
pants,clothing-dataset-small/pants/7d565210-268b-4ed4-a729-bfa4b9ba163b.jpg,61,75,61
pants,clothing-dataset-small/pants/0ad5bfb5-0f2b-4396-8c05-39ca0a9a2960.jpg,225,224,225
pants,clothing-dataset-small/pants/5638d782-4a13-49be-9318-77c40aab7a3c.jpg,79,31,79
pants,clothing-dataset-small/pants/a19ddb4a-41f1-4260-a1f7-05e9d96f7b44.jpg,55,70,55
pants,clothing-dataset-small/pants/c04180ca-c50a-4f81-9633-7812b9e21b28.jpg,127,95,127
pants,clothing-dataset-small/pants/303d4ddf-0d8a-4389-9943-b5fd0fc0843f.jpg,202,61,202
pants,clothing-dataset-small/pants/eda342cb-4a7f-4b7b-979c-0c82992d32a9.jpg,40,52,40
pants,clothing-dataset-small/pants/b4f801fb-27e1-4bb5-a50a-821c6a08f647.jpg,48,53,48
pants,clothing-dataset-small/pants/3d7484b1-69da-4e8d-924b-34dba9083e73.jpg,141,168,141
pants,clothing-dataset-small/pants/ee1376ab-f0e2-488e-ae2a-1154b070a500.jpg,31,32,31
pants,clothing-dataset-small/pants/3901a67e-e2da-483f-89ac-e0472b33e5a9.jpg,40,30,40
pants,clothing-dataset-small/pants/03383314-4e34-4604-8ba0-f5d75371204f.jpg,38,31,38
pants,clothing-dataset-small/pants/3de45082-17de-47da-b096-216dc834b15b.jpg,33,32,33
pants,clothing-dataset-small/pants/ba24665c-47c3-4987-b741-fa4d878c583f.jpg,109,111,109
pants,clothing-dataset-small/pants/fe5529c2-a08d-47cc-8e18-f05ca21491e6.jpg,46,53,46
pants,clothing-dataset-small/pants/771e9fc4-5698-4cb6-99c0-764c7f611646.jpg,79,87,79
pants,clothing-dataset-small/pants/dad82d38-a305-4baf-9e54-cb6b894deb11.jpg,50,43,50
pants,clothing-dataset-small/pants/6b184036-28e9-43fb-93b7-1282efa405c8.jpg,42,90,42
pants,clothing-dataset-small/pants/b571d681-dbca-42bd-8de4-3f863e8bffe7.jpg,59,98,59
pants,clothing-dataset-small/pants/5a79eb85-4d0b-4801-a584-cbf5c0946a1d.jpg,28,28,28
pants,clothing-dataset-small/pants/d81d1197-034f-4885-8787-e804a3e5ec33.jpg,128,147,128
pants,clothing-dataset-small/pants/12a89984-f366-4020-9eeb-922c00127951.jpg,18,24,18
pants,clothing-dataset-small/pants/0c99f0b4-3a0d-4d24-bfdd-e9e98914892c.jpg,147,165,147
pants,clothing-dataset-small/pants/cd4815be-7610-4b4a-bc20-e2fdeafb4b3a.jpg,105,108,105
pants,clothing-dataset-small/pants/9f9ea5fe-6acb-4f44-a803-53678621a6c2.jpg,153,153,153
pants,clothing-dataset-small/pants/89b99052-8133-4110-9b7e-9c152248d837.jpg,122,129,122
pants,clothing-dataset-small/pants/ba9cd233-fff5-44f2-8569-b6ba0667d6a9.jpg,115,74,115
pants,clothing-dataset-small/pants/454084c4-e40d-4cdf-bb43-28d610844f55.jpg,34,32,34
pants,clothing-dataset-small/pants/d4a187ad-8edd-4b3b-aee1-d4d3904c9952.jpg,36,43,36
pants,clothing-dataset-small/pants/0982f691-f2ce-469b-b81e-6842b914632c.jpg,65,77,65
pants,clothing-dataset-small/pants/03a43dea-405e-4a11-9716-2f790a95f699.jpg,215,87,215
pants,clothing-dataset-small/pants/e85b9194-19b0-44d5-bcbf-f11c1caf2bbd.jpg,59,86,59
pants,clothing-dataset-small/pants/dcd0e476-3a62-417c-8000-2aac7af37e60.jpg,34,29,34
pants,clothing-dataset-small/pants/cc5dcadb-144d-4acf-9de7-fe8cda59e891.jpg,19,85,19
pants,clothing-dataset-small/pants/119518b0-abfc-49a1-88dc-016f2dbd17ff.jpg,176,28,176
pants,clothing-dataset-small/pants/97dc40b9-26ce-4607-a7c6-8177f36324f1.jpg,51,54,51
pants,clothing-dataset-small/pants/d03aa977-8e85-4699-b050-c83390e8bd27.jpg,155,147,155
pants,clothing-dataset-small/pants/1ed97cea-53f2-4342-8ac2-9083c936eef6.jpg,34,64,34
pants,clothing-dataset-small/pants/1911309c-7ff5-456e-a3de-d3dd9de4c7bc.jpg,73,69,73
pants,clothing-dataset-small/pants/cddf9d3b-d75c-4915-9710-85d497a76476.jpg,170,172,170
pants,clothing-dataset-small/pants/db21e81d-b576-40a1-84b8-cc5bd1d4f7ee.jpg,57,66,57
pants,clothing-dataset-small/pants/f60f4649-b463-4585-aeb2-e0d192b968ca.jpg,74,102,74
pants,clothing-dataset-small/pants/8b8563c5-9eb1-4c44-9d52-acd22a8fe25d.jpg,189,155,189
pants,clothing-dataset-small/pants/1042a9df-2411-4f6c-b156-1d0d94e2f6ed.jpg,203,176,203
pants,clothing-dataset-small/pants/66be9cc9-85c2-4dc4-8d23-ae9ae399bbb1.jpg,30,35,30
pants,clothing-dataset-small/pants/bbfb64cc-f0f9-470e-8b5a-eece4d4438fe.jpg,43,31,43
pants,clothing-dataset-small/pants/8acbe013-6f78-400b-a9e6-66144cf8574d.jpg,26,59,26
pants,clothing-dataset-small/pants/37a0cfa8-0f10-405a-8d48-838a3d687620.jpg,188,161,188
pants,clothing-dataset-small/pants/ef807da0-441e-47aa-a707-ce5c8a86d3ba.jpg,57,59,57
pants,clothing-dataset-small/pants/bcc899d1-550b-4401-a87d-efd409a06286.jpg,106,112,106
pants,clothing-dataset-small/pants/b33d6289-5f4f-4803-a125-01138da722b4.jpg,55,89,55
pants,clothing-dataset-small/pants/95ab5afb-fc8f-4726-836f-2e44b0084dd7.jpg,29,29,29
pants,clothing-dataset-small/pants/d00058bb-bca7-41ab-b933-4c06d7b06bb6.jpg,77,89,77
pants,clothing-dataset-small/pants/ba510e07-0c92-4764-9b4f-d9b12560d1f6.jpg,137,50,137
pants,clothing-dataset-small/pants/47408816-4d1f-4e11-adba-84dc27a3b9bf.jpg,22,22,22
pants,clothing-dataset-small/pants/82942b72-fef2-4c9a-bf64-70525f95a654.jpg,27,39,27
pants,clothing-dataset-small/pants/65234af2-8f59-45e7-8454-26de5b7e7e6e.jpg,24,62,24
pants,clothing-dataset-small/pants/6c86fcb8-3bb1-4b70-bf96-b756b992a9f9.jpg,58,23,58
pants,clothing-dataset-small/pants/09cd286c-0fab-45b9-9152-322f32275ef7.jpg,169,150,169
pants,clothing-dataset-small/pants/5e295abe-46f4-4684-95f0-b9740ce3f059.jpg,132,119,132
pants,clothing-dataset-small/pants/93ee0d8b-f24e-4ee5-a6fa-a11e82d96757.jpg,35,30,35
pants,clothing-dataset-small/pants/e902f123-8651-4b58-ba92-be8bd9663cfc.jpg,188,185,188
pants,clothing-dataset-small/pants/6353a39b-1d2e-45bb-8c5c-05086772e962.jpg,34,53,34
pants,clothing-dataset-small/pants/bd9d7a70-eaa4-4bc8-ad2c-15da61aae61f.jpg,167,177,167
pants,clothing-dataset-small/pants/2126322b-b4eb-4410-988a-9261155c017a.jpg,13,45,13
pants,clothing-dataset-small/pants/0a7e5fe0-d592-40e6-b9b8-75aac9a2d685.jpg,227,50,227
pants,clothing-dataset-small/pants/b0d80937-504a-45b6-8c75-ab7c95738b41.jpg,66,79,66
pants,clothing-dataset-small/pants/707cf964-a067-412a-a562-ac5a1112f81b.jpg,64,82,64
pants,clothing-dataset-small/pants/62609da4-6986-40f3-b88f-f3a6e55f6e6a.jpg,13,21,13
pants,clothing-dataset-small/pants/45039ee5-2d40-4a5e-a92f-7912e520575b.jpg,41,47,41
pants,clothing-dataset-small/pants/c995c900-693d-4dd6-8995-43f3051ec488.jpg,28,32,28
pants,clothing-dataset-small/pants/b753b0b3-2a6b-4061-8a33-eee3a132a35d.jpg,22,24,22
pants,clothing-dataset-small/pants/601199d6-dea6-4cef-9178-e341f8b44649.jpg,68,82,68
pants,clothing-dataset-small/pants/38c6d7f6-91c0-4855-9f00-24863eb49370.jpg,49,56,49
pants,clothing-dataset-small/pants/582085ca-c94b-43af-b675-108ceeb97db6.jpg,104,167,104
pants,clothing-dataset-small/pants/a0f299ab-2cb4-44ea-9a0b-f7d0204b49cf.jpg,58,69,58
pants,clothing-dataset-small/pants/bddcf939-7b4b-4094-ac20-fbc7a973160f.jpg,135,134,135
t-shirt,clothing-dataset-small/t-shirt/79e8d176-99e8-4f89-88f5-d26d957405a2.jpg,78,99,78
t-shirt,clothing-dataset-small/t-shirt/e976a8f6-6731-485f-8a9a-2872a5208818.jpg,85,73,85
t-shirt,clothing-dataset-small/t-shirt/e102d2b6-60a1-427c-94d2-8ab6876cce30.jpg,53,50,53
t-shirt,clothing-dataset-small/t-shirt/5f046ec9-4a0c-4c31-a80a-8f71f494d295.jpg,53,73,53
t-shirt,clothing-dataset-small/t-shirt/c43bcf77-b542-4c9a-a8b3-580e873c2baf.jpg,149,153,149
t-shirt,clothing-dataset-small/t-shirt/be0c33d8-bb30-47a8-a9d8-3ffef3bf5b95.jpg,99,199,99
t-shirt,clothing-dataset-small/t-shirt/3203d295-92c2-445d-a8de-9423b58ffb66.jpg,121,121,121
t-shirt,clothing-dataset-small/t-shirt/d046a3dc-6ef0-402e-8c48-2dd5088d180c.jpg,62,67,62
t-shirt,clothing-dataset-small/t-shirt/6d08108f-89b2-4b59-afba-8f85892bffa7.jpg,53,61,53
t-shirt,clothing-dataset-small/t-shirt/773cca6b-e062-42c9-90e4-53e7f3ff9697.jpg,46,93,46
t-shirt,clothing-dataset-small/t-shirt/618e1ed4-f01e-45b5-9a5b-ace8f9744f1e.jpg,114,184,114
t-shirt,clothing-dataset-small/t-shirt/0e2b92c8-c89b-43f9-9364-a5316cb164fc.jpg,192,182,192
t-shirt,clothing-dataset-small/t-shirt/22c849e7-8f21-466d-a96a-aef65cded863.jpg,133,111,133
t-shirt,clothing-dataset-small/t-shirt/07384634-05b2-4eae-8251-794855910d46.jpg,130,121,130
t-shirt,clothing-dataset-small/t-shirt/5929b529-0721-4778-a5eb-465e0a808e54.jpg,57,62,57
t-shirt,clothing-dataset-small/t-shirt/f53fc50a-7ce8-49f0-89a0-6d8473e51955.jpg,215,213,215
t-shirt,clothing-dataset-small/t-shirt/74d4f5f3-d0fc-46df-80bd-c00f7144feff.jpg,194,188,194
t-shirt,clothing-dataset-small/t-shirt/659e9d00-de99-4565-b9ca-930664dff6fd.jpg,150,149,150
t-shirt,clothing-dataset-small/t-shirt/29d44695-c6b6-4b76-8ac9-12032990ba5f.jpg,179,178,179
t-shirt,clothing-dataset-small/t-shirt/f59d03e3-1dc0-4015-9e53-7a8925c372c5.jpg,94,92,94
t-shirt,clothing-dataset-small/t-shirt/c103d1a1-6027-4c08-baea-54807fe5218a.jpg,148,168,148
t-shirt,clothing-dataset-small/t-shirt/8a11c5b5-0c7f-47f3-8103-9f58b64cce96.jpg,45,46,45
t-shirt,clothing-dataset-small/t-shirt/8eb3e51e-df75-43a5-be62-08e635a20edc.jpg,162,163,162
t-shirt,clothing-dataset-small/t-shirt/224eaa85-6c96-4a3e-8f07-2612e569cb2a.jpg,175,140,175
t-shirt,clothing-dataset-small/t-shirt/4acdd295-b0b4-4991-a6cd-c9d2c322c347.jpg,215,171,215
t-shirt,clothing-dataset-small/t-shirt/75861e58-b6fe-4008-a3e7-316af2e44354.jpg,58,70,58
t-shirt,clothing-dataset-small/t-shirt/ec57ef81-f09d-423d-ab18-5fc08803737b.jpg,193,201,193
t-shirt,clothing-dataset-small/t-shirt/df92f052-eea6-44c3-b17b-430e2d1712b7.jpg,168,176,168
t-shirt,clothing-dataset-small/t-shirt/9d981826-b53b-449b-bf38-ead10ca80682.jpg,73,108,73
t-shirt,clothing-dataset-small/t-shirt/9b1ef77e-b7bf-45c5-a94b-34fa578ee24e.jpg,68,136,68
t-shirt,clothing-dataset-small/t-shirt/f4323b73-1faa-4ca8-8adc-8452dbc116d3.jpg,124,138,124
t-shirt,clothing-dataset-small/t-shirt/13ef735c-ddb3-4d45-90e3-1cce9bf1da0d.jpg,82,25,82
t-shirt,clothing-dataset-small/t-shirt/2fb12663-3f0a-407f-8bdf-e366d62d459a.jpg,61,61,61
t-shirt,clothing-dataset-small/t-shirt/9a75f3e5-4530-4df2-8527-9d3b3943be18.jpg,210,204,210
t-shirt,clothing-dataset-small/t-shirt/c477c3e8-540a-4e1f-a100-605ea827f192.jpg,132,138,132
t-shirt,clothing-dataset-small/t-shirt/751b23f7-973b-4ae1-943c-e6a94d0b98f0.jpg,113,125,113
t-shirt,clothing-dataset-small/t-shirt/23636f41-67c0-4065-b82a-6fd0d3704c07.jpg,165,109,165
t-shirt,clothing-dataset-small/t-shirt/5074fbd6-8654-40a8-8131-e593be6a10af.jpg,122,116,122
t-shirt,clothing-dataset-small/t-shirt/33f29767-94bf-44b9-a463-49d3180a790b.jpg,140,132,140
t-shirt,clothing-dataset-small/t-shirt/972c6621-eb6e-4340-812c-7b89a04a389b.jpg,125,60,125
t-shirt,clothing-dataset-small/t-shirt/158da473-03c6-4a14-ab32-e6f65c9f56fa.jpg,127,133,127
t-shirt,clothing-dataset-small/t-shirt/ecd67121-d5ed-49ce-84c0-81cbd75e31a6.jpg,160,54,160
t-shirt,clothing-dataset-small/t-shirt/50e71e97-c2e7-4350-a5d2-04f57710b53b.jpg,177,45,177
t-shirt,clothing-dataset-small/t-shirt/4aa553ed-5f3b-4350-a446-c7c61e7c98c6.jpg,31,47,31
t-shirt,clothing-dataset-small/t-shirt/ffb8b476-17bc-4f7f-8f37-4ae8e6007128.jpg,39,59,39
t-shirt,clothing-dataset-small/t-shirt/80799dd7-6bc5-4898-aff0-04059c82464c.jpg,229,150,229
t-shirt,clothing-dataset-small/t-shirt/8e8547e9-0c95-4c22-a5de-4a2b096ca6c0.jpg,56,49,56
t-shirt,clothing-dataset-small/t-shirt/0386a2d3-d7c2-42d4-b348-2525e6659743.jpg,200,194,200
t-shirt,clothing-dataset-small/t-shirt/53a09aae-ea3a-41f4-b665-cdacc930b021.jpg,223,196,223
t-shirt,clothing-dataset-small/t-shirt/540febee-92d4-494a-b453-84d670feebe5.jpg,190,183,190
t-shirt,clothing-dataset-small/t-shirt/4b926895-49f6-4a54-b2f8-666f0643bf71.jpg,2,1,2
t-shirt,clothing-dataset-small/t-shirt/f76c45fe-f4ec-4887-bb73-440c92822501.jpg,178,178,178
t-shirt,clothing-dataset-small/t-shirt/cbc6ba30-1696-49b7-844a-362d45f0f876.jpg,30,30,30
t-shirt,clothing-dataset-small/t-shirt/6ebafad6-334a-40c6-93c6-a3ab854f5efa.jpg,36,43,36
t-shirt,clothing-dataset-small/t-shirt/e43c414a-f5fc-456b-b11b-60dea7c6b2ec.jpg,45,42,45
t-shirt,clothing-dataset-small/t-shirt/4e72af53-2177-412d-9ec7-4da9c8793381.jpg,73,70,73
t-shirt,clothing-dataset-small/t-shirt/f355fe19-66da-487b-94b5-341f2cd0e73e.jpg,151,45,151
t-shirt,clothing-dataset-small/t-shirt/714fb06c-e878-47e0-aa84-e6543490980b.jpg,130,128,130
t-shirt,clothing-dataset-small/t-shirt/c4210253-e9d8-47ae-95ef-c4d8bf178e4c.jpg,141,103,141
t-shirt,clothing-dataset-small/t-shirt/106b79da-fc83-4be8-b138-0dc23b701541.jpg,192,39,192
t-shirt,clothing-dataset-small/t-shirt/9da8a351-3fd3-401f-9d17-fd94e58bc9a8.jpg,42,33,42
t-shirt,clothing-dataset-small/t-shirt/b9b69d8d-2885-4ac1-8408-a5a379e7116e.jpg,109,138,109
t-shirt,clothing-dataset-small/t-shirt/d7163666-0cc4-4bf8-b13a-04dee9a2a4f5.jpg,155,164,155
t-shirt,clothing-dataset-small/t-shirt/07de80f6-00a3-40eb-8eb4-17890f75c08f.jpg,169,159,169
t-shirt,clothing-dataset-small/t-shirt/883a9a8e-3e7f-4909-bf48-64a26d91789d.jpg,107,119,107
t-shirt,clothing-dataset-small/t-shirt/e68d769d-dad8-4d26-b940-2c3253d0b072.jpg,36,35,36
t-shirt,clothing-dataset-small/t-shirt/d5b1e9a8-331c-48ee-a019-eb89ca55e607.jpg,119,132,119
t-shirt,clothing-dataset-small/t-shirt/bddebdf3-2c86-4217-8efe-28f369b989ee.jpg,159,140,159
t-shirt,clothing-dataset-small/t-shirt/74185c7d-a597-411e-925e-79eccb61676e.jpg,160,10,160
t-shirt,clothing-dataset-small/t-shirt/53e1ebfe-5216-4c95-b166-bee422a056f6.jpg,23,18,23
t-shirt,clothing-dataset-small/t-shirt/ab3d56c8-7360-4ba9-b514-02286faa7be4.jpg,179,198,179
t-shirt,clothing-dataset-small/t-shirt/ee5607f2-750d-4230-a1d0-fc75d092fdb9.jpg,217,54,217
t-shirt,clothing-dataset-small/t-shirt/c80b34be-95f3-4e04-8518-40af58d9f9b1.jpg,35,36,35
t-shirt,clothing-dataset-small/t-shirt/7e1b6f54-a706-4c84-9653-124cf3e8a2d3.jpg,182,181,182
t-shirt,clothing-dataset-small/t-shirt/a63c123e-e19c-4599-b2fe-eeac943731b7.jpg,35,46,35
t-shirt,clothing-dataset-small/t-shirt/ed3f83ec-d1db-43c3-ad6d-09b96cb08a40.jpg,138,21,138
t-shirt,clothing-dataset-small/t-shirt/2750f652-6531-4c82-8677-9017f0421101.jpg,130,147,130
t-shirt,clothing-dataset-small/t-shirt/1b064898-eaa9-4e55-ab86-ebf374e223b1.jpg,147,148,147
t-shirt,clothing-dataset-small/t-shirt/730e1eaf-3cb5-4a15-90f2-bd58e21eeb90.jpg,165,219,165
t-shirt,clothing-dataset-small/t-shirt/13cdd036-7605-4194-a0ec-29cee3f5e566.jpg,186,202,186
t-shirt,clothing-dataset-small/t-shirt/8b91668a-c699-46b9-a525-a3ffccbf89de.jpg,195,196,195
t-shirt,clothing-dataset-small/t-shirt/6e910bae-034d-40e7-9dcb-b8fb40d765e7.jpg,28,28,28
t-shirt,clothing-dataset-small/t-shirt/e65675dd-f751-40ee-8af6-2407514f1409.jpg,27,43,27
t-shirt,clothing-dataset-small/t-shirt/88fe2475-79f5-42a4-8918-36fb15f0fbca.jpg,50,55,50
t-shirt,clothing-dataset-small/t-shirt/831e024c-83b5-4f66-b9ad-4cd85e6454d4.jpg,49,49,49
t-shirt,clothing-dataset-small/t-shirt/7d7e5eb4-3916-4a69-826a-4facc149497b.jpg,176,146,176
t-shirt,clothing-dataset-small/t-shirt/9f472716-1d94-4bbd-b58f-a23b9747ad0a.jpg,72,72,72
t-shirt,clothing-dataset-small/t-shirt/194df73c-8468-4782-bcf6-8dd328c09f79.jpg,166,166,166
t-shirt,clothing-dataset-small/t-shirt/d6e3ef75-dc58-453a-9fc5-af67aa90454d.jpg,143,102,143
t-shirt,clothing-dataset-small/t-shirt/59d4d94f-5a3e-4432-9f28-b2bf3d4db3b6.jpg,174,195,174
t-shirt,clothing-dataset-small/t-shirt/0486260d-9355-4958-a7c8-1e672ef27a16.jpg,54,51,54
t-shirt,clothing-dataset-small/t-shirt/51ec2329-7f56-4cec-ae5e-a40b7f79268a.jpg,188,71,188
t-shirt,clothing-dataset-small/t-shirt/55bb3f19-0621-4638-9c2a-3a22ae816524.jpg,100,102,100
t-shirt,clothing-dataset-small/t-shirt/13cbd566-89c1-4089-9e35-afa221d99b12.jpg,54,87,54
t-shirt,clothing-dataset-small/t-shirt/2b4b9dd1-7668-4d88-8df4-4e6eb4cd6e98.jpg,27,23,27
t-shirt,clothing-dataset-small/t-shirt/8b7acd22-1d36-4e14-a419-7011e74cbd4d.jpg,139,47,139
t-shirt,clothing-dataset-small/t-shirt/72d103da-4ddf-49b5-9498-b94083658192.jpg,152,156,152
t-shirt,clothing-dataset-small/t-shirt/2c23a71b-166a-41c8-89ed-e6043c7a4cc8.jpg,25,28,25
t-shirt,clothing-dataset-small/t-shirt/20fdd11b-41dc-4a3f-85c6-c349659f9744.jpg,118,131,118
t-shirt,clothing-dataset-small/t-shirt/03103065-f445-44a5-b707-53b73534f57d.jpg,153,88,153
t-shirt,clothing-dataset-small/t-shirt/26a76e1f-3839-453b-91b2-18ad230d09c3.jpg,200,193,200
t-shirt,clothing-dataset-small/t-shirt/c8fe377d-a22b-47f2-84c9-3233b9ab26ef.jpg,131,148,131
t-shirt,clothing-dataset-small/t-shirt/25812699-f609-4db8-871e-a86a11fb3afc.jpg,18,19,18
t-shirt,clothing-dataset-small/t-shirt/3b258cc6-5d19-4fa2-b419-eae5e2afec70.jpg,213,191,213
t-shirt,clothing-dataset-small/t-shirt/8b6ef17f-0669-40fa-935f-6a6e44fd348d.jpg,80,112,80
t-shirt,clothing-dataset-small/t-shirt/65de18e9-ce72-4a7f-9ec8-6f27af98bb76.jpg,30,31,30
t-shirt,clothing-dataset-small/t-shirt/19088710-43ac-467e-85c9-e1094db4f499.jpg,119,119,119
t-shirt,clothing-dataset-small/t-shirt/f6101867-7e1c-4fa1-850a-8e4f16bd3846.jpg,72,96,72
t-shirt,clothing-dataset-small/t-shirt/2495090c-7686-482f-842b-f375f2b3bb76.jpg,138,136,138
t-shirt,clothing-dataset-small/t-shirt/c325bde4-2ef9-4e87-ab30-bd5e964f8b75.jpg,160,167,160
